ID,UnitName,FactionName,FactionID
12258,Razorlash,Monster,14
12259,Gehennas,"Dwarf, Dark Iron",48
12261,Infected Mossflayer,"Troll, Frostmane",33
12262,Ziggurat Protector,"Undead, Scourge",20
12263,Slaughterhouse Protector,"Undead, Scourge",20
12264,Shazzrah,"Dwarf, Dark Iron",48
12265,Lava Spawn,Elemental,74
12276,Hive'Zora Egg,Monster,14
12277,Melizza Brimbuzzle,Gadgetzan,369
12296,Sickly Gazelle,Ambient,148
12297,Cured Gazelle,Creature,7
12298,Sickly Deer,Ambient,148
12299,Cured Deer,Creature,7
12319,Burning Blade Toxicologist,Burning Blade,429
12320,Burning Blade Crusher,Burning Blade,429
12321,Stormscale Toxicologist,Beast - Spider,22
12322,Quel'Lithien Protector,Alliance Generic,189
12336,Brother Crowley,Stormwind,72
12337,Crimson Courier,Scarlet Crusade,56
12338,Shadowprey Guardian,Darkspear Trolls,530
12339,Demetria,Scarlet Crusade,56
12340,Drulzegar Skraghook,Darkspear Trolls,530
12341,Blue Skeletal Horse,Friendly,31
12342,Brown Skeletal Horse,Friendly,31
12343,Red Skeletal Horse,Friendly,31
12344,Swift Green Skeletal Horse,Friendly,31
7704,Mottled Red Raptor,Victim,36
12346,Emerald Riding Raptor,Friendly,31
12347,Enraged Reef Crawler,Creature,7
12348,Ivory Raptor,Friendly,31
12349,Turquoise Riding Raptor,Friendly,31
12350,Violet Riding Raptor,Friendly,31
12351,Dire Riding Wolf,Friendly,31
12352,Scarlet Trooper,Scarlet Crusade,56
12353,Timber Riding Wolf,Friendly,31
12354,Brown Riding Kodo,Friendly,31
12355,Gray Riding Kodo,Friendly,31
12151,Green Kodo,Friendly,31
12148,Teal Kodo,Friendly,31
12358,Riding Striped Frostsaber,Friendly,31
12359,Riding Spotted Frostsaber,Friendly,31
12360,Riding Striped Nightsaber,Friendly,31
12361,Riding Nightsaber,Friendly,31
12363,Blue Mechanostrider,Friendly,31
11150,Icy Blue Mechanostrider Mod A,Friendly,31
12365,Red Mechanostrider,Friendly,31
12366,Unpainted Mechanostrider X,Friendly,31
12367,Green Mechanostrider,Friendly,31
10179,White Mechanostrider Mod B,Friendly,31
12369,Lord Kragaru,Monster,14
4778,Frost Ram,Friendly,31
4780,Black Ram,Friendly,31
12372,Brown Ram,Friendly,31
12373,Gray Ram,Friendly,31
12374,White Riding Ram Mount,Friendly,31
12375,Chestnut Mare,Friendly,31
12376,Brown Horse,Friendly,31
12377,Wailing Spectre,"Undead, Scourge",20
12378,Damned Soul,"Undead, Scourge",20
12379,Unliving Caretaker,"Undead, Scourge",20
12380,Unliving Resident,"Undead, Scourge",20
12381,Ley Sprite,"Undead, Scourge",20
12382,Mana Sprite,"Undead, Scourge",20
12383,Nibbles,Prey,28
12384,Augustus the Touched,Friendly,31
12385,Mortar Team Advanced Target Dummy,Training Dummy,679
12387,Large Vile Slime,Monster,14
12396,Doomguard Commander,Demon,73
12397,Lord Kazzak,Monster,14
12418,Gordok Hyena,Ogre,38
12419,Lifelike Toad,"PLAYER, Gnome",8
12423,Guard Roberts,Stormwind,72
12425,Flint Shadowmore,Stormwind,72
2673,Target Dummy,Monster,14
12427,Mountaineer Dolf,Ironforge,47
20006,Magmadar,Monster,14
12429,Sentinel Shaya,Darnassus,69
12430,Grunt Kor'ja,Orgrimmar,76
12431,Gorefang,Beast - Wolf,29
12432,Old Vicejaw,Beast - Bear,37
12433,Krethis Shadowspinner,Beast - Spider,22
12435,Razorgore the Untamed,Defias Brotherhood,15
12461,Death Talon Overseer,Monster,14
12473,Arcanite Dragonling,"PLAYER, Human",1
12474,Emeraldon Boughguard,"Dragonflight, Green",44
12475,Emeraldon Tree Warder,"Dragonflight, Green",44
12476,Emeraldon Oracle,"Dragonflight, Green",44
12477,Verdantine Boughguard,"Dragonflight, Green",44
12478,Verdantine Oracle,"Dragonflight, Green",44
12479,Verdantine Tree Warder,"Dragonflight, Green",44
12480,Melris Malagan,Stormwind,72
12481,Justine Demalier,Stormwind,72
12496,Dreamtracker,"Dragonflight, Green",44
12497,Dreamroarer,"Dragonflight, Green",44
12498,Dreamstalker,"Dragonflight, Green",44
12576,Grish Longrunner,Thunder Bluff,81
12577,Jarrodenus,Darnassus,69
12578,Mishellena,Darnassus,69
12579,Bloodfury Ripper,Harpy,409
12580,Reginald Windsor,Stormwind,72
12581,Mercutio,Beast - Gorilla,58
12596,Bibilfaz Featherwhistle,Stormwind,72
12616,Vhulgra,Orgrimmar,76
12617,Khaelyn Steelwing,Ironforge,47
12636,Georgia,Undercity,68
12656,Thamarian,Darnassus,69
12657,Don Pompa,Stormwind,72
12658,Adam Lind,Stormwind,72
12676,Sharptalon,Darnassus,69
12677,Shadumbra,Darnassus,69
12678,Ursangous,Darnassus,69
12696,Senani Thunderheart,Thunder Bluff,81
12716,Decedra Willham,"Human, Theramore",108
12717,Muglash,Orgrimmar,76
12718,Gurda Ragescar,Orgrimmar,76
12719,Marukai,Darkspear Trolls,530
12720,Framnali,Darkspear Trolls,530
12721,Mitsuwa,Darkspear Trolls,530
12722,Vera Nightshade,Undercity,68
12723,Har'alen,Thunder Bluff,81
12724,Pixel,Orgrimmar,76
12736,Je'neu Sancrea,Darkspear Trolls,530
12737,Mastok Wrilehiss,Orgrimmar,76
12738,Nori Pridedrift,Ironforge,47
12739,Onyxia's Elite Guard,Monster,14
12740,Faustron,Orgrimmar,76
12756,Lady Onyxia,Beast - Wolf,29
12757,Karang Amakkar,Orgrimmar,76
12759,Tideress,Elemental,74
12776,Hraug,Orgrimmar,76
12778,Lieutenant Rachel Vaccar,Stormwind,72
12779,Archmage Gaiman,Stormwind,72
12780,Sergeant Major Skyshadow,Darnassus,69
12781,Master Sergeant Biggins,Gnomeregan Exiles,54
12783,Lieutenant Karter,Friendly,31
12784,Lieutenant Jackspring,Gnomeregan Exiles,54
12785,Sergeant Major Clate,Ironforge,47
12786,Guard Quine,Stormwind,72
12787,Guard Hammon,Stormwind,72
12788,Legionnaire Teena,Orgrimmar,76
12789,Blood Guard Hini'wana,Darkspear Trolls,530
12790,Advisor Willington,Undercity,68
12791,Chieftain Earthbind,Thunder Bluff,81
12794,Stone Guard Zarg,Orgrimmar,76
12795,First Sergeant Hola'mahi,Orgrimmar,76
12796,Raider Bork,Orgrimmar,76
12797,Grunt Korf,Orgrimmar,76
12798,Grunt Bek'rah,Orgrimmar,76
12799,Sergeant Ba'sha,Orgrimmar,76
12800,Chimaerok,Monster,14
12801,Arcane Chimaerok,Monster,14
12802,Chimaerok Devourer,Monster,14
12803,Lord Lakmaeran,Monster,14
12805,Officer Areyn,Stormwind,72
12807,Greshka,Orgrimmar,76
12816,Xen'Zilla,Horde Generic,66
12818,Ruul Snowhoof,Horde Generic,66
12836,Wandering Protector,Darnassus,69
12837,Yama Snowhoof,Thunder Bluff,81
12856,Ashenvale Outrunner,Darnassus,69
12858,Torek,Horde Generic,66
12859,Splintertree Raider,Horde Generic,66
12860,Duriel Moonfire,Alliance Generic,189
12862,Warsong Scout,Orgrimmar,76
12863,Warsong Runner,Orgrimmar,76
12864,Warsong Outrider,Orgrimmar,76
12865,Ambassador Malcin,"Quilboar, Razorfen",109
12866,Myriam Moonsinger,Friendly,31
12867,Kuray'bin,Darkspear Trolls,530
12876,Baron Aquanis,Elemental,74
12877,Ertog Ragetusk,Orgrimmar,76
12896,Silverwing Sentinel,Darnassus,69
12897,Silverwing Warrior,Darnassus,69
12899,Axtroz,"Dragonflight, Red",50
12900,Somnus,"Dragonflight, Green",44
12902,Lorgus Jett,Blackfathom,88
12903,Splintertree Guard,Orgrimmar,76
12904,Spirit Of Redemption,Friendly,31
12918,Chief Murgut,Monster,14
12919,Nat Pagle,Friendly,31
12920,Doctor Gregory Victor,Undercity,68
12921,Enraged Foulweald,Furbolg,65
12922,Imp Minion,Demon,73
12923,Injured Soldier,Orgrimmar,76
12924,Badly Injured Soldier,Orgrimmar,76
12925,Critically Injured Soldier,Orgrimmar,76
12936,Badly Injured Alliance Soldier,Stormwind,72
12937,Critically Injured Alliance Soldier,Stormwind,72
12938,Injured Alliance Soldier,Stormwind,72
12939,Doctor Gustaf VanHowzen,"Human, Theramore",108
12940,Vorsha the Lasher,Monster,14
12941,Jase Farlane,Argent Dawn,529
12942,Leonard Porter,Stormwind,72
12943,Werg Thickblade,Orgrimmar,76
12956,Zannok Hidepiercer,Friendly,31
12957,Blimo Gadgetspring,Friendly,31
12958,Gigget Zipcoil,Friendly,31
12959,Nergal,Friendly,31
12960,Christi Galvanis,Stormwind,72
12961,Kil'Hiwana,Darkspear Trolls,530
12962,Wik'Tar,Darkspear Trolls,530
12976,Kolkar Waylayer,"Centaur, Kolkar",90
12977,Kolkar Ambusher,"Centaur, Kolkar",90
12996,Mounted Ironforge Mountaineer,Ironforge,47
12997,Monty,Ironforge,47
12998,Dwarven Farmer,Ironforge,47
12999,World Invisible Trigger ( DO NOT DELETE),Treasure,77
13000,Gnome Engineer,Gnomeregan Exiles,54
13016,Deeprun Rat,Prey,28
13017,Enthralled Deeprun Rat,Creature,7
13018,Nipsy,Ironforge,47
13019,Burning Blade Seer,Burning Blade,429
13020,Vaelastrasz the Corrupt,Beast - Wolf,29
13021,Warpwood Crusher,Elemental,74
13022,Whip Lasher,Elemental,74
13036,Gordok Mastiff,Ogre,38
13076,Dun Morogh Mountaineer,Ironforge,47
13082,Milton Beats,Monster,14
13084,Bixi Wobblebonk,Ironforge,47
13085,Myrokos Silentform,Ravenholdt,349
13116,Alliance Spirit Guide,Alliance Generic,189
13117,Horde Spirit Guide,Horde Generic,66
13118,Crimson Bodyguard,Scarlet Crusade,56
13136,Hive'Ashi Drone,Monster,14
13137,Lieutenant Rugba,Frostwolf Clan,729
13138,Lieutenant Spencer,Stormpike Guard,730
13139,Commander Randolph,Stormpike Guard,730
13140,Commander Dardosh,Frostwolf Clan,729
13141,Deeprot Stomper,Monster,14
13142,Deeprot Tangler,Monster,14
13143,Lieutenant Stronghoof,Frostwolf Clan,729
13144,Lieutenant Vol'talar,Frostwolf Clan,729
13145,Lieutenant Grummus,Frostwolf Clan,729
13146,Lieutenant Murp,Frostwolf Clan,729
13147,Lieutenant Lewis,Frostwolf Clan,729
13149,Syndicate Brigand,"Gnoll, Rothide",57
13150,Syndicate Agent,"Gnoll, Rothide",57
13151,Syndicate Master Ryson,"Gnoll, Rothide",57
13152,Commander Malgor,Frostwolf Clan,729
13153,Commander Mulfort,Frostwolf Clan,729
13154,Commander Louis Philips,Frostwolf Clan,729
13155,Deathstalker Agent,Orgrimmar,76
13157,Makasgar,Monster,14
13158,Lieutenant Sanders,Scarlet Crusade,56
13159,James Clark,Creature,7
13160,Carrion Swarmer,Monster,14
13161,Aerie Gryphon,Stormwind,72
13176,Smith Regzar,Frostwolf Clan,729
13177,Vahgruk,Orgrimmar,76
13178,War Rider,Orgrimmar,76
13179,Wing Commander Guse,Friendly,31
13180,Wing Commander Jeztor,Friendly,31
13181,Wing Commander Mulverick,Friendly,31
13196,Phase Lasher,Elemental,74
13197,Fel Lash,Elemental,74
13216,Gaelden Hammersmith,Stormpike Guard,730
13218,Grunnda Wolfheart,Frostwolf Clan,729
13220,Layo Starstrike,Cenarion Circle,609
13221,Ryson's Eye in the Sky,Beast - Wolf,29
13236,Primalist Thurloga,Frostwolf Clan,729
13256,Lokholar the Ice Lord,Orgrimmar,76
13257,Murgot Deepforge,Stormpike Guard,730
13276,Wildspawn Imp,Demon,73
13277,Dahne Pierce,"Human, Theramore",108
13278,Duke Hydraxis,Friendly,31
13279,Discordant Surge,Elemental,74
13280,Hydrospawn,Elemental,74
13282,Noxxion,Monster,14
13283,Lord Tony Romano,Stormwind,72
13284,Frostwolf Shaman,Frostwolf Clan,729
13285,Death Lash,Elemental,74
13296,Lieutenant Largent,Stormpike Guard,730
13297,Lieutenant Stouthandle,Stormpike Guard,730
13298,Lieutenant Greywand,Stormpike Guard,730
13299,Lieutenant Lonadin,Stormpike Guard,730
13300,Lieutenant Mancuso,Stormpike Guard,730
13301,Hive'Ashi Ambusher,Monster,14
13318,Commander Mortimer,Stormpike Guard,730
13319,Commander Duffy,Stormpike Guard,730
13320,Commander Karl Philips,Stormpike Guard,730
13321,Frog,Ambient,148
13322,Hydraxian Honor Guard,Hydraxian Waterlords,749
13323,Subterranean Diemetradon,Monster,14
13324,Seasoned Guardsman,Stormpike Guard,730
13325,Seasoned Mountaineer,Stormpike Guard,730
13326,Seasoned Defender,Stormpike Guard,730
13327,Seasoned Sentinel,Stormpike Guard,730
13328,Seasoned Guardian,Frostwolf Clan,729
13329,Seasoned Legionnaire,Frostwolf Clan,729
13330,Seasoned Warrior,Frostwolf Clan,729
13331,Veteran Defender,Stormpike Guard,730
13332,Veteran Guardian,Frostwolf Clan,729
13333,Veteran Guardsman,Stormpike Guard,730
13334,Veteran Legionnaire,Frostwolf Clan,729
13335,Veteran Mountaineer,Stormpike Guard,730
13336,Veteran Sentinel,Stormpike Guard,730
13337,Veteran Warrior,Frostwolf Clan,729
13338,Core Rat,Creature,7
13356,Stormpike Mine Layer,Stormpike Guard,730
13357,Frostwolf Mine Layer,Frostwolf Clan,729
13359,Frostwolf Bowman,Frostwolf Clan,729
13358,Stormpike Bowman,Stormpike Guard,730
13377,Master Engineer Zinfizzlex,Friendly,31
13378,Frostwolf Shredder Unit,Orgrimmar,76
13416,Stormpike Shredder Unit,Stormwind,72
13417,Sagorne Creststrider,Thunder Bluff,81
13418,Kaymard Copperpinch,Friendly,31
13419,Ivus the Forest Lord,Stormwind,72
13420,Penney Copperpinch,Friendly,31
13421,Champion Guardian,Frostwolf Clan,729
13422,Champion Defender,Stormpike Guard,730
13424,Champion Guardsman,Stormpike Guard,730
13425,Champion Legionnaire,Frostwolf Clan,729
13426,Champion Mountaineer,Stormpike Guard,730
13427,Champion Sentinel,Stormpike Guard,730
13428,Champion Warrior,Frostwolf Clan,729
13429,Nardstrum Copperpinch,Friendly,31
13430,Jaycrue Copperpinch,Friendly,31
13431,Whulwert Copperpinch,Orgrimmar,76
13432,Seersa Copperpinch,Friendly,31
13433,Wulmort Jinglepocket,Friendly,31
13434,Macey Jinglepocket,Friendly,31
13435,Khole Jinglepocket,Friendly,31
13436,Guchie Jinglepocket,Friendly,31
13437,Wing Commander Ichman,Friendly,31
13438,Wing Commander Slidore,Friendly,31
13439,Wing Commander Vipore,Friendly,31
13440,Frostwolf Wolf Rider,Orgrimmar,76
13441,Frostwolf Wolf Rider Commander,Frostwolf Clan,729
13442,Arch Druid Renferal,Stormpike Guard,730
13443,Druid of the Grove,Stormpike Guard,730
13444,Greatfather Winter,Friendly,31
13445,Great-father Winter,Orgrimmar,76
13446,Field Marshal Teravaine,Stormwind,72
13447,Corporal Noreg Stormpike,Stormpike Guard,730
13448,Sergeant Yazra Bloodsnarl,Frostwolf Clan,729
13449,Warmaster Garrick,Orgrimmar,76
13456,Noxxion's Spawn,Elemental,74
13476,Balai Lok'Wein,Orgrimmar,76
13524,Stormpike Commando,Stormwind,72
13525,Seasoned Commando,Stormwind,72
13526,Veteran Commando,Stormwind,72
13527,Champion Commando,Stormwind,72
13528,Frostwolf Reaver,Orgrimmar,76
13529,Seasoned Reaver,Orgrimmar,76
13530,Veteran Reaver,Orgrimmar,76
13531,Champion Reaver,Orgrimmar,76
13533,Spewed Larva,Monster,14
13576,Stormpike Ram Rider,Stormwind,72
13577,Stormpike Ram Rider Commander,Stormpike Guard,730
13596,Rotgrip,Monster,14
13597,Frostwolf Explosives Expert,Frostwolf Clan,729
13598,Stormpike Explosives Expert,Stormpike Guard,730
13599,Stolid Snapjaw,Creature,7
13601,Tinkerer Gizlock,Monster,14
13602,The Abominable Greench,Monster,14
13616,Frostwolf Stable Master,Frostwolf Clan,729
13617,Stormpike Stable Master,Stormpike Guard,730
13618,Stabled Frostwolf,Frostwolf Clan,729
13636,Strange Snowman,Friendly,31
13656,Willow,Friendly,31
13676,Stabled Alterac Ram,Beast - Wolf,29
13696,Noxxious Scion,Elemental,74
13697,Cavindra,Friendly,31
13698,Keeper Marandis,Cenarion Circle,609
13699,Selendra,Cenarion Circle,609
13716,Celebras the Redeemed,Friendly,31
13717,Centaur Pariah,Friendly,31
13718,The Nameless Prophet,Maraudine,94
13736,Noxxious Essence,Elemental,74
13737,Marandis' Sister,Cenarion Circle,609
13738,Veng,Maraudine,94
13739,Maraudos,Maraudine,94
13740,Magra,Maraudine,94
13741,Gelk,Maraudine,94
13742,Kolk,Maraudine,94
13743,Corrupt Force of Nature,Demon,73
13756,PvP Graveyard Credit Marker,Friendly,31
13776,Corporal Teeka Bloodsnarl,Orgrimmar,76
13777,Sergeant Durgen Stormpike,Stormwind,72
13778,PvP Tower Credit Marker,Friendly,31
13796,PvP Mine Credit Marker,Friendly,31
13797,Mountaineer Boombellow,Stormpike Guard,730
13798,Jotek,Frostwolf Clan,729
13816,Prospector Stonehewer,Stormpike Guard,730
13817,Voggah Deathgrip,Orgrimmar,76
13836,Burning Blade Nightmare,Creature,7
13837,Captured Stallion,Creature,7
13839,Royal Dreadguard,Undercity,68
13842,Frostwolf Ambassador Rokhstrom,Frostwolf Clan,729
13843,Lieutenant Rotimer,Stormpike Guard,730
13876,Mekgineer Trigger,Friendly,31
13896,Scalebeard,Creature,7
13916,Dire Maul Crystal Totem,Monster,14
13917,Izzy Coppergrab,Everlook,577
13936,Ravenholdt,Ravenholdt,349
13956,Winterax Mystic,Monster,14
13957,Winterax Warrior,Monster,14
13958,Winterax Seer,Monster,14
13959,Alterac Yeti,Monster,14
13976,Tortured Drake,Beast - Wolf,29
14020,Chromaggus,Monster,14
14021,Winterax Sentry,Monster,14
14026,Trigger Guse,Friendly,31
14027,Trigger Mulverick,Friendly,31
14028,Trigger Jeztor,Friendly,31
14029,Trigger Ichman,Friendly,31
14030,Trigger Slidore,Friendly,31
14031,Trigger Vipore,Friendly,31
14041,Haggle,Ironforge,47
14081,Demon Portal,Friendly,31
14121,Deeprun Diver,Ironforge,47
14122,Massive Geyser,Elemental,74
14123,Steeljaw Snapper,Creature,7
14182,Bounty Hunter Kolark,Thunder Bluff,81
14183,Artilleryman Sheldonore,Ironforge,47
14185,Najak Hexxen,Darkspear Trolls,530
14186,Ravak Grimtotem,Thunder Bluff,81
14187,Athramanis,Darnassus,69
14188,Dirk Swindle,Ironforge,47
14221,Gravis Slipknot,Syndicate,70
14222,Araga,Monster,14
14223,Cranky Benj,Beast - Wolf,29
14224,7:XT,Beast - Wolf,29
14225,Prince Kellen,Monster,14
14226,Kaskk,Demon,73
14227,Hissperak,Monster,14
14228,Giggler,Beast - Wolf,29
14229,Accursed Slitherblade,Monster,14
14230,Burgle Eye,Murloc,19
14231,Drogoth the Roamer,Monster,14
14232,Dart,Beast - Raptor,42
14233,Ripscale,Monster,14
14234,Hayoc,Monster,14
14235,The Rot,Monster,14
14236,Lord Angler,Beast - Wolf,29
14237,Oozeworm,Beast - Wolf,29
14241,Ironbark the Redeemed,Friendly,31
14266,Shanda the Spinner,Beast - Spider,22
14267,Emogg the Crusher,Ogre,38
14268,Lord Condar,Beast - Carrion Bird,669
14269,Seeker Aqualon,Elemental,74
14270,Squiddic,Murloc,19
14271,Ribchaser,"Gnoll, Redridge",17
14272,Snarlflare,Monster,14
14273,Boulderheart,Monster,14
14275,Tamra Stormpike,Stormwind,72
14276,Scargil,Murloc,19
14277,Lady Zephris,Naga,60
14278,Ro'Bark,"Gnoll, Mudsnout",78
14279,Creepthess,Beast - Spider,22
14280,Big Samras,Beast - Bear,37
14281,Jimmy the Bleeder,Syndicate,70
14282,Frostwolf Bloodhound,Frostwolf Clan,729
14283,Stormpike Owl,Stormpike Guard,730
14284,Stormpike Battleguard,Stormpike Guard,730
14285,Frostwolf Battleguard,Frostwolf Clan,729
14301,Brinna Valanaar,Darnassus,69
14303,Petrified Guardian,Elemental,74
14304,Kor'kron Elite,Orgrimmar,76
14305,Human Orphan,"PLAYER, Human",1
14308,Ferra,Monster,14
14321,Guard Fengus,Ogre,38
14322,Stomper Kreeg,Ogre,38
14323,Guard Slip'kik,Ogre,38
14324,Cho'Rush the Observer,Ogre,38
14325,Captain Kromcrush,Ogre (Captain Kromcrush),829
14326,Guard Mol'dar,Ogre,38
14327,Lethtendris,Monster,14
14329,Black War Wolf,Friendly,31
14330,Black War Raptor,Friendly,31
14331,Red Skeletal Warhorse,Friendly,31
14332,Black War Steed,Friendly,31
14333,Black War Kodo,Friendly,31
14334,Black Battlestrider,Friendly,31
14335,Black War Ram,Friendly,31
14336,Black War Tiger,Friendly,31
14337,Field Repair Bot 74A,Friendly,31
14338,Knot Thimblejack,Friendly,31
14339,Death Howl,Beast - Wolf,29
14340,Alshirr Banebreath,Demon,73
14342,Ragepaw,Monster,14
14343,Olm the Wise,Cenarion Circle,609
14344,Mongress,Beast - Bear,37
14345,The Ongar,Monster,14
14347,Highlord Demitrian,Friendly,31
14348,Earthcaller Franzahl,Friendly,31
14349,Pimgib,Monster,14
14350,Hydroling,Elemental,74
14351,Gordok Bushwacker,Ogre,38
14353,Mizzle the Crafty,Friendly,31
14354,Pusillin,Demon,73
14355,Azj'Tordin,Shen'dralar,809
14356,Sawfin Frenzy,Monster,14
14357,Lake Thresher,Monster,14
14358,Shen'dralar Ancient,Shen'dralar,809
14361,Shen'dralar Wisp,Shen'dralar,809
14362,Thornling,"PLAYER, Human",1
14363,Thief Catcher Shadowdelve,Ironforge,47
14364,Shen'dralar Spirit,Shen'dralar,809
14365,Thief Catcher Farmountain,Ironforge,47
14366,Warpwood Spores,Friendly,31
14367,Thief Catcher Thunderbrew,Ironforge,47
14368,Lorekeeper Lydros,Shen'dralar,809
14369,Shen'dralar Zealot,Shen'dralar,809
14370,Cadaverous Worm,Monster,14
14371,Shen'dralar Provisioner,Shen'dralar,809
14372,Winterfall Ambusher,Monster,14
14373,Sage Korolusk,Thunder Bluff,81
14374,Scholar Runethorn,Darnassus,69
14375,Scout Stronghand,Orgrimmar,76
14376,Scout Manslayer,Orgrimmar,76
14377,Scout Tharr,Orgrimmar,76
14378,Huntress Skymane,Darnassus,69
14379,Huntress Ravenoak,Darnassus,69
14380,Huntress Leafrunner,Darnassus,69
14381,Lorekeeper Javon,Shen'dralar,809
14382,Lorekeeper Mykos,Shen'dralar,809
14383,Lorekeeper Kildrath,Shen'dralar,809
14385,Doomguard Minion,Ogre,38
14386,Wandering Eye of Kilrogg,Ogre,38
14387,Lothos Riftwaker,Friendly,31
14389,Netherwalker,Monster,14
14390,Expeditionary Mountaineer,Ironforge,47
14392,Overlord Runthak,Orgrimmar,76
14393,Expeditionary Priest,Ironforge,47
14394,Major Mattingly,Stormwind,72
14395,Griniblix the Spectator,Friendly,31
14396,Eye of Immol'thar,Monster,14
14397,Mana Burst,Monster,14
14398,Eldreth Darter,Monster,14
14399,Arcane Torrent,Elemental,74
14400,Arcane Feedback,Elemental,74
14402,Seeker Cromwell,Undercity,68
14403,Seeker Nahr,Undercity,68
14404,Seeker Thompson,Undercity,68
14421,Brown Prairie Dog,Creature,7
14423,Officer Jaxon,Stormwind,72
14424,Mirelow,Monster,14
14425,Gnawbone,"Gnoll, Mosshide",51
14426,Harb Foulmountain,Monster,14
14427,Gibblesnik,Kobold,25
14428,Uruson,Furbolg,65
14429,Grimmaw,Furbolg,65
14430,Duskstalker,Leopard,55
14431,Fury Shelda,Harpy,409
14432,Threggil,Demon,73
14433,Sludginn,Monster,14
14434,Alarm-o-Bot,Monster,14
14435,Prince Thunderaan,Elemental,74
14436,Mor'zul Bloodbringer,Friendly,31
14437,Gorzeeki Wildeyes,Friendly,31
14438,Officer Pomeroy,Stormwind,72
14439,Officer Brady,Stormwind,72
14440,Hunter Sagewind,Thunder Bluff,81
14441,Hunter Ragetotem,Thunder Bluff,81
14442,Hunter Thunderhorn,Thunder Bluff,81
14444,Orcish Orphan,"PLAYER, Undead",5
14445,Lord Captain Wyrmak,"Dragonflight, Green",44
14446,Fingat,Murloc,19
14447,Gilmorian,Beast - Wolf,29
14448,Molt Thorn,Elemental,74
14449,Blackwing Orb Trigger,Beast - Wolf,29
14450,Orphan Matron Nightingale,Stormwind,72
14451,Orphan Matron Battlewail,Orgrimmar,76
14452,Enslaved Doomguard Commander,Monster,14
14453,Orb of Domination,Beast - Wolf,29
14454,The Windreaver,Elemental,74
14455,Whirling Invader,Elemental,74
14457,Princess Tempestria,Monster,14
14458,Watery Invader,Elemental,74
14459,Nefarian's Troops,Friendly,31
14460,Blazing Invader,Elemental,74
14461,Baron Charr,Elemental,74
14462,Thundering Invader,Elemental,74
14463,Daio the Decrepit,Friendly,31
14464,Avalanchion,Elemental,74
14465,Alliance Battle Standard,"PLAYER, Night Elf",4
14467,Kroshius,Monster,14
14469,Niby the Almighty,Friendly,31
14470,Impsy,Friendly,31
14471,Setis,Monster,14
14472,Gretheer,Beast - Spider,22
14473,Lapress,Silithid,249
14474,Zora,Silithid,249
14475,Rex Ashil,Monster,14
14476,Krellack,Scorpid,309
14477,Grubthor,Monster,14
14478,Huricanian,Elemental,74
14479,Twilight Lord Everun,Monster,14
14480,Alowicious Czervik,Orgrimmar,76
14481,Emmithue Smails,Gnomeregan Exiles,54
14482,Xorothian Imp,Monster,14
14483,Dread Guard,Monster,14
14484,Injured Peasant,Beast - Wolf,29
14485,Plagued Peasant,Beast - Wolf,29
14486,Scourge Footsoldier,"Undead, Scourge",20
14487,Gluggle,Murloc,19
14488,Roloch,Beast - Wolf,29
14489,Scourge Archer,"Undead, Scourge",20
14490,Rippa,Monster,14
14491,Kurmokk,Monster,14
14492,Verifonix,Beast - Wolf,29
14494,Eris Havenfire,Friendly,31
14495,Invisible Trigger One,Friendly,31
14496,Stormwind Orphan,Stormwind,72
14497,Shellene,Stormwind,72
14498,Tosamina,Orgrimmar,76
14499,Horde Orphan,Orgrimmar,76
14500,J'eevee,Villian,35
14502,Xorothian Dreadsteed,Demon,73
14503,The Cleaner,Demon,73
14504,Dreadsteed Spirit,Creature,7
14505,Dreadsteed,Friendly,31
14506,Lord Hel'nurath,Demon,73
14507,High Priest Venoxis,"Troll, Bloodscalp",26
14508,Short John Mithril,Friendly,31
14509,High Priest Thekal,"Troll, Bloodscalp",26
14510,High Priestess Mar'li,"Troll, Bloodscalp",26
14511,Shadowed Spirit,Monster,14
14512,Corrupted Spirit,Monster,14
14513,Malicious Spirit,Monster,14
14514,Banal Spirit,Monster,14
14515,High Priestess Arlokk,Monster,14
14516,Death Knight Darkreaver,Monster,14
14517,High Priestess Jeklik,"Troll, Bloodscalp",26
14518,Aspect of Banality,Monster,14
14519,Aspect of Corruption,Monster,14
14520,Aspect of Malice,Monster,14
14521,Aspect of Shadow,Monster,14
14522,Ur'dan,Jaedenar,869
14523,Ulathek,Jaedenar,869
14524,Vartrus the Ancient,Friendly,31
14525,Stoma the Ancient,Friendly,31
14526,Hastat the Ancient,Friendly,31
14527,Simone the Inconspicuous,Battleground Neutral,709
14528,Precious,Battleground Neutral,709
14529,Franklin the Friendly,Battleground Neutral,709
14530,Solenor the Slayer,Demon,73
14531,Artorius the Amiable,Battleground Neutral,709
14532,Razzashi Venombrood,"Troll, Bloodscalp",26
14533,Simone the Seductress,Demon,73
14534,Klinfran the Crazed,Demon,73
14535,Artorius the Doombringer,Demon,73
14536,Nelson the Nice,Battleground Neutral,709
14538,Precious the Devourer,Demon,73
14539,Swift Timber Wolf,Friendly,31
14540,Swift Brown Wolf,Friendly,31
14541,Swift Gray Wolf,Friendly,31
14542,Great White Kodo,Friendly,31
14543,Swift Olive Raptor,Friendly,31
14544,Swift Orange Raptor,Friendly,31
14545,Swift Blue Raptor,Friendly,31
14546,Swift Brown Ram,Friendly,31
14547,Swift White Ram,Friendly,31
14548,Swift Gray Ram,Friendly,31
